inspection_id,container_no_raw,inspection_time,facility,damage_code,component,severity,estimated_cost,currency,inspector_id,photo_ref,remarks,source
INSP7424999,CXDU1965929,2026-01-05T08:46:57.208303,CT01-Yard-A,H1,SIDE,MINOR,375.11,USD,EMP864,img_1725.jpg,Hole found,tablet
INSP6246043,CXDU9355851,2026-01-05T15:35:18.737722,CT01-A-12-1,SC,FRAME,MAJOR,223.51,USD,EMP109,img_6346.jpg,Bent frame,paper_form
INSP9041762,CXDU9355851,2025-12-15T21:09:00.000000,CT04-Terminal,H1,ROOF,CRITICAL,373.54,USD,EMP429,img_3712.jpg,Scratches,paper_form
INSP6672592,CXDU9355851,2025-12-16T12:04:17.247771,CT03-Depot,D2,FRAME,MAJOR,397.1,USD,EMP430,img_8244.jpg,Bent frame,tablet
INSP4367270,CXDU9355851,2026-01-06T04:47:00.000000,CT02-Yard-B,D1,FRAME,CRITICAL,138.88,USD,EMP661,img_6467.jpg,,paper_form
INSP6052650,TCNU2033945,2026-01-20T03:50:00.000000,CT04-B-10-3,BR,ROOF,NO_DEFECT,413.39,USD,EMP133,img_4572.jpg,,mobile_app
INSP9814277,TCNU2033945,2026-01-20T01:06:52.112640,CT04-Terminal,SC,FRAME,NO_DEFECT,376.41,USD,EMP206,img_6048.jpg,Hole found,paper_form
INSP9046797,TCNU2033945,2026-01-20T03:50:00.000000,CT03-A-01-1,D1,DOOR,NO_DEFECT,179.14,USD,EMP703,img_1455.jpg,,tablet
INSP5992563,HLCU3950778,2026-01-02T15:18:00.000000,CT03-A-01-1,D2,ROOF,MAJOR,360.8,USD,EMP946,img_5466.jpg,,tablet
INSP6029137,HLCU3950778,2025-12-27T17:44:00.000000,CT01-B-05-2,D2,ROOF,CRITICAL,230.15,USD,EMP944,img_4166.jpg,Scratches,paper_form
INSP4320042,HLCU4303415,2026-01-17T06:50:00.000000,CT01-A-12-1,D1,FLOOR,CRITICAL,223.68,USD,EMP792,img_3856.jpg,,mobile_app
INSP1957691,HLCU4303415,2026-01-19T08:17:42.127659,CT02-Yard-B,D2,SIDE,NO_DEFECT,171.08,USD,EMP451,img_2015.jpg,Bent frame,mobile_app
INSP1417509,HLCU4303415,2026-01-20T20:56:00.000000,CT04-B-10-3,D1,FRAME,MINOR,129.37,USD,EMP886,img_8634.jpg,Scratches,mobile_app
INSP1995335,MSCU6150521,2026-01-05T11:40:00.000000,CT04-Terminal,D1,FRAME,MINOR,234.86,USD,EMP734,img_2001.jpg,Hole found,tablet
INSP5604886,MSCU6150521,2026-01-06T21:01:00.000000,CT04-Terminal,SC,DOOR,CRITICAL,252.92,USD,EMP777,img_1049.jpg,,mobile_app
INSP9388358,MSCU6150521,2026-01-06T01:47:55.605837,CT01-Yard-A,BR,SIDE,CRITICAL,271.61,USD,EMP644,img_8185.jpg,Bent frame,paper_form
INSP4414906,HLCU1883585,2026-01-20T04:48:00.000000,CT01-B-05-2,FL,DOOR,MINOR,313.18,USD,EMP357,img_3856.jpg,,mobile_app
INSP8202024,HLCU1883585,2026-01-18T09:37:00.000000,CT02-Yard-B,SC,DOOR,MAJOR,452.57,USD,EMP848,img_1475.jpg,,paper_form
INSP5444391,TCNU3490069,2025-12-16T11:39:17.383177,CT01-A-12-1,D1,DOOR,MAJOR,287.75,USD,EMP487,img_8908.jpg,Hole found,tablet
INSP3594399,TCNU3490069,2025-12-18T08:20:00.000000,CT01-A-12-1,H1,SIDE,NO_DEFECT,489.32,USD,EMP988,img_9130.jpg,Hole found,tablet
INSP7443304,TCNU3490069,2025-12-17T22:28:40.072053,CT03-A-01-1,D2,SIDE,CRITICAL,139.18,USD,EMP640,img_6394.jpg,Hole found,tablet
INSP8109804,TCNU9516333,2026-01-20T19:21:00.000000,CT02-C-20-4,FL,SIDE,MAJOR,,USD,EMP976,img_3879.jpg,,tablet
INSP1336048,TCNU9516333,2026-01-19T20:03:03.625126,CT04-B-10-3,D1,FRAME,NO_DEFECT,356.05,USD,EMP129,img_2824.jpg,,mobile_app
INSP2273301,TCNU9516333,2026-01-19T00:07:00.000000,CT04-B-10-3,FL,DOOR,MINOR,186.24,USD,EMP282,img_1243.jpg,Scratches,paper_form
INSP4560773,TCNU9516333,2026-01-20T08:04:11.859233,CT01-Yard-A,BR,FLOOR,MAJOR,315.9,USD,EMP712,img_9112.jpg,,paper_form
INSP4618296,TCNU3863248,2026-01-17T22:39:00.000000,CT02-Yard-B,SC,SIDE,MAJOR,172.08,USD,EMP358,img_1435.jpg,Scratches,tablet
INSP8530089,TCNU3863248,2026-01-22T13:37:00.000000,CT01-A-12-1,SC,ROOF,MAJOR,198.16,USD,EMP416,img_5051.jpg,,paper_form
INSP1051058,CXDU2643721,2026-01-01T03:30:33.679498,CT02-Yard-B,FL,DOOR,MAJOR,389.14,USD,EMP154,img_8163.jpg,Bent frame,paper_form
INSP7263905,CXDU2643721,2025-12-26T13:21:00.000000,CT03-A-01-1,D1,ROOF,MAJOR,384.75,USD,EMP234,img_7471.jpg,,tablet
INSP7257086,CXDU2643721,2026-01-19T08:33:00.000000,CT04-B-10-3,D1,FRAME,MAJOR,,USD,EMP830,img_9408.jpg,,paper_form
INSP1170775,CXDU2643721,2026-01-17T15:02:19.713518,CT02-Yard-B,D1,FLOOR,NO_DEFECT,132.76,USD,EMP296,img_3805.jpg,Scratches,tablet
INSP2825002,CXDU2643721,2026-01-13T04:24:11.441360,CT04-Terminal,H1,FRAME,NO_DEFECT,125.72,USD,EMP246,img_1773.jpg,Bent frame,paper_form
INSP4322245,CXDU9495931,2026-01-24T00:24:00.000000,CT02-C-20-4,H1,SIDE,CRITICAL,,USD,EMP914,img_3212.jpg,Bent frame,paper_form
INSP5497199,CXDU9495931,2026-01-23T06:44:34.475694,CT01-Yard-A,D2,SIDE,CRITICAL,223.32,USD,EMP894,img_8671.jpg,,mobile_app
INSP5408859,CXDU9495931,2026-01-23T08:43:45.031974,CT01-Yard-A,H1,FRAME,MINOR,94.29,USD,EMP495,img_4115.jpg,Scratches,paper_form
INSP6445435,CXDU9495931,2026-01-23T04:54:32.749776,CT01-A-12-1,D2,FLOOR,MAJOR,70.27,USD,EMP510,img_2605.jpg,Hole found,tablet
INSP5646981,CXDU9495931,2026-01-22T09:21:07.722273,CT01-B-05-2,D1,FLOOR,MINOR,71,USD,EMP207,img_2882.jpg,Hole found,paper_form
INSP3846451,CXDU9495931,2026-01-24T00:24:00.000000,CT01-Yard-A,FL,ROOF,MAJOR,230.73,USD,EMP749,img_7984.jpg,Hole found,paper_form
INSP3937656,TCNU5202071,2026-01-03T12:27:00.000000,CT03-Depot,BR,SIDE,MINOR,388.92,USD,EMP130,img_3117.jpg,Scratches,tablet
INSP4455351,TCNU5202071,2025-12-17T14:02:00.000000,CT03-A-01-1,H1,FRAME,CRITICAL,105.37,USD,EMP308,img_8148.jpg,,paper_form
INSP7442554,PONU4269897,2026-01-10T08:05:00.000000,CT01-B-05-2,FL,FLOOR,CRITICAL,320.74,USD,EMP989,img_3930.jpg,Hole found,paper_form
INSP6017495,PONU4269897,2026-01-09T15:55:00.000000,CT02-Yard-B,H1,ROOF,NO_DEFECT,496.94,USD,EMP749,img_8028.jpg,,tablet
INSP4068149,CXDU6506548,2025-12-17T10:41:00.000000,CT01-Yard-A,H1,ROOF,CRITICAL,53.48,USD,EMP216,img_7738.jpg,,mobile_app
INSP2625533,CXDU6506548,2025-12-17T02:45:00.441176,CT02-Yard-B,H1,SIDE,NO_DEFECT,139.97,USD,EMP722,img_8949.jpg,Scratches,tablet
INSP6122315,CXDU6506548,2025-12-15T22:19:09.322316,CT02-C-20-4,FL,FLOOR,MINOR,483.97,USD,EMP856,img_3241.jpg,Bent frame,paper_form
INSP9260171,PONU7517293,2026-01-03T23:32:00.000000,CT01-A-12-1,FL,SIDE,NO_DEFECT,356.92,USD,EMP470,img_7225.jpg,,paper_form
INSP6555599,PONU7517293,2026-01-03T10:04:07.080012,CT03-Depot,H1,FLOOR,MAJOR,285.82,USD,EMP778,img_8552.jpg,Scratches,mobile_app
INSP9143479,PONU7517293,2026-01-03T08:09:20.378160,CT01-B-05-2,D1,DOOR,NO_DEFECT,198.83,USD,EMP650,img_3877.jpg,,paper_form
INSP8035413,PONU7517293,2026-01-03T08:28:43.138455,CT04-B-10-3,H1,ROOF,NO_DEFECT,363.7,USD,EMP289,img_8662.jpg,Scratches,paper_form
INSP9041037,TCNU4522250,2026-01-14T02:15:53.580667,CT02-C-20-4,FL,FRAME,NO_DEFECT,81.45,USD,EMP955,img_2060.jpg,Scratches,paper_form
INSP9454312,TCNU4522250,2026-01-16T05:24:00.000000,CT03-A-01-1,SC,SIDE,NO_DEFECT,136.3,USD,EMP695,img_8664.jpg,,mobile_app
INSP9250029,TCNU4522250,2026-01-11T06:21:00.000000,CT02-Yard-B,BR,ROOF,MINOR,131.11,USD,EMP616,img_5513.jpg,Hole found,paper_form
INSP8200696,TCNU4522250,2026-01-16T05:24:00.000000,CT03-A-01-1,D1,ROOF,NO_DEFECT,368.54,USD,EMP982,img_2116.jpg,Scratches,tablet
INSP9881025,PONU9320188,2026-01-18T20:42:00.000000,CT04-Terminal,H1,SIDE,CRITICAL,440.73,USD,EMP533,img_7011.jpg,,mobile_app
INSP6942716,PONU9320188,2026-01-24T19:13:00.000000,CT01-Yard-A,FL,ROOF,MAJOR,180.37,USD,EMP885,img_3811.jpg,Scratches,mobile_app
INSP6295341,MSCU6570031,2025-12-22T08:54:00.000000,CT03-A-01-1,SC,DOOR,NO_DEFECT,209.22,USD,EMP512,img_6808.jpg,,paper_form
INSP2125029,MSCU6570031,2025-12-22T08:54:00.000000,CT03-Depot,D2,FLOOR,NO_DEFECT,113.95,USD,EMP922,img_5119.jpg,,mobile_app
INSP2723508,MSCU6570031,2025-12-21T17:25:23.678559,CT03-A-01-1,D1,ROOF,CRITICAL,265.8,USD,EMP146,img_2318.jpg,Hole found,tablet
INSP1541709,PONU7929052,2026-01-23T06:19:00.000000,CT01-Yard-A,D2,FLOOR,MINOR,350.42,USD,EMP315,img_8754.jpg,Bent frame,tablet
INSP9365836,PONU7929052,2026-01-23T06:19:00.000000,CT03-A-01-1,BR,FRAME,MINOR,271.36,USD,EMP125,img_4403.jpg,Scratches,tablet
INSP8372349,TCNU3414139,2026-01-01T22:46:00.000000,CT03-A-01-1,BR,SIDE,NO_DEFECT,122.11,USD,EMP855,img_1144.jpg,Bent frame,tablet
INSP4483340,TCNU3414139,2025-12-28T06:27:00.000000,CT02-Yard-B,FL,FRAME,MINOR,195.4,USD,EMP483,img_4660.jpg,,tablet
INSP6180357,PONU2970589,2026-01-06T20:48:20.662251,CT01-Yard-A,FL,DOOR,MAJOR,94.75,USD,EMP646,img_8257.jpg,,mobile_app
INSP6895849,PONU2970589,2026-01-05T21:32:00.000000,CT04-Terminal,D1,SIDE,CRITICAL,53.55,USD,EMP881,img_8743.jpg,,paper_form
INSP3939470,PONU2970589,2026-01-12T13:16:00.000000,CT03-A-01-1,BR,FLOOR,MINOR,470.81,USD,EMP617,img_2611.jpg,Hole found,tablet
INSP8585045,PONU8924792,2026-01-01T17:45:00.000000,CT01-B-05-2,D2,SIDE,NO_DEFECT,408.91,USD,EMP173,img_2638.jpg,,tablet
INSP5378473,PONU8924792,2025-12-31T21:21:00.000000,CT04-Terminal,FL,ROOF,MAJOR,106.94,USD,EMP465,img_7656.jpg,Scratches,paper_form
INSP8793722,HLCU8008700,2026-01-25T04:50:55.475482,CT03-A-01-1,H1,FRAME,NO_DEFECT,484.45,USD,EMP315,img_9207.jpg,,tablet
INSP3722756,HLCU8008700,2026-01-25T15:55:00.000000,CT01-Yard-A,FL,DOOR,MAJOR,76.18,USD,EMP107,img_8011.jpg,Hole found,tablet
INSP6809421,HLCU8008700,2026-01-25T02:00:51.797919,CT01-B-05-2,SC,SIDE,NO_DEFECT,50.15,USD,EMP101,img_1715.jpg,Bent frame,tablet
INSP3829574,HLCU8008700,2026-01-21T15:32:14.310165,CT02-Yard-B,FL,FRAME,CRITICAL,309.11,USD,EMP168,img_9449.jpg,,tablet
INSP4895317,HLCU8008700,2026-01-19T23:06:11.967921,CT01-B-05-2,D2,SIDE,MINOR,196.03,USD,EMP318,img_1060.jpg,Scratches,tablet
INSP6453368,HLCU8008700,2026-01-20T22:48:08.213909,CT04-B-10-3,D1,ROOF,MAJOR,147.19,USD,EMP369,img_8588.jpg,,tablet
INSP1493788,TCNU1282003,2026-01-01T00:17:13.202567,CT03-Depot,FL,SIDE,CRITICAL,262.16,USD,EMP813,img_3491.jpg,Scratches,tablet
INSP2790794,TCNU1282003,2025-12-30T08:18:49.835735,CT01-Yard-A,H1,ROOF,MINOR,381.51,USD,EMP726,img_7668.jpg,Bent frame,paper_form
INSP5906406,TCNU1282003,2026-01-09T07:00:00.000000,CT01-B-05-2,D1,FLOOR,MAJOR,429.74,USD,EMP258,img_2793.jpg,Scratches,tablet
INSP4256470,TCNU4269947,2026-01-23T13:05:00.000000,CT03-Depot,BR,FRAME,CRITICAL,67.27,USD,EMP641,img_4028.jpg,Hole found,paper_form
INSP7952881,TCNU4269947,2026-01-19T18:23:00.000000,CT01-A-12-1,FL,DOOR,CRITICAL,383.61,USD,EMP892,img_9223.jpg,Bent frame,paper_form
INSP8945552,MSCU6014993,2026-01-15T22:55:59.973924,CT02-C-20-4,H1,FRAME,MINOR,71.77,USD,EMP761,img_6874.jpg,Bent frame,tablet
INSP5687557,MSCU6014993,2026-01-15T10:25:00.000000,CT04-Terminal,BR,SIDE,MAJOR,352.01,USD,EMP749,img_8163.jpg,,paper_form
INSP5445974,MSCU6014993,2026-01-16T18:05:00.000000,CT02-Yard-B,D2,ROOF,NO_DEFECT,340.29,USD,EMP443,img_2009.jpg,,tablet
INSP9228680,MSCU6014993,2026-01-15T13:19:26.101694,CT03-A-01-1,FL,SIDE,MINOR,405.11,USD,EMP444,img_1337.jpg,,paper_form
INSP7388538,TCNU5814216,2026-01-09T09:29:00.000000,CT03-A-01-1,D2,FLOOR,MAJOR,192.7,USD,EMP883,img_2156.jpg,,mobile_app
INSP3622431,TCNU5814216,2026-01-10T17:19:00.000000,CT01-A-12-1,D2,DOOR,MAJOR,,USD,EMP618,img_2519.jpg,,mobile_app
INSP3335245,CXDU8931622,2026-01-23T01:36:00.000000,CT02-C-20-4,SC,FLOOR,MINOR,261.85,USD,EMP687,img_9584.jpg,Hole found,mobile_app
INSP8986787,CXDU8931622,2026-01-23T01:36:00.000000,CT01-A-12-1,H1,FRAME,MAJOR,,USD,EMP407,img_2189.jpg,,paper_form
INSP8368710,CXDU5722566,2026-01-06T10:31:40.225933,CT01-B-05-2,D2,ROOF,NO_DEFECT,325.67,USD,EMP338,img_5280.jpg,,mobile_app
INSP2047377,CXDU5722566,2026-01-04T13:15:00.000000,CT03-Depot,D1,DOOR,MAJOR,432.77,USD,EMP620,img_5679.jpg,,tablet
INSP8787281,CXDU5722566,2026-01-09T17:06:00.000000,CT02-C-20-4,BR,FLOOR,NO_DEFECT,377.56,USD,EMP271,img_8080.jpg,,tablet
INSP6396504,CXDU5722566,2026-01-09T10:03:33.758565,CT02-C-20-4,SC,FRAME,MINOR,345.46,USD,EMP921,img_2353.jpg,Bent frame,paper_form
INSP5266962,CXDU7123336,2026-01-24T09:50:00.000000,CT01-A-12-1,SC,DOOR,MAJOR,415.43,USD,EMP823,img_6223.jpg,,mobile_app
INSP5560559,CXDU7123336,2026-01-24T09:50:00.000000,CT02-Yard-B,SC,DOOR,CRITICAL,320.57,USD,EMP518,img_3315.jpg,,mobile_app
INSP9154815,PONU2095031,2026-01-17T05:14:09.425017,CT04-B-10-3,SC,FLOOR,CRITICAL,117.28,USD,EMP241,img_5910.jpg,,paper_form
INSP1568220,PONU2095031,2026-01-18T04:30:02.779555,CT01-A-12-1,D2,FLOOR,CRITICAL,148.56,USD,EMP265,img_1036.jpg,,tablet
INSP4009086,PONU2095031,2026-01-15T04:44:21.045649,CT03-A-01-1,SC,DOOR,CRITICAL,418.34,USD,EMP687,img_5620.jpg,Bent frame,mobile_app
INSP4948910,PONU2095031,2026-01-20T22:19:00.000000,CT04-B-10-3,D1,FRAME,MINOR,246.19,USD,EMP115,img_1414.jpg,Scratches,tablet
INSP5971267,HLCU1429377,2026-01-02T06:01:00.000000,CT01-A-12-1,SC,DOOR,MAJOR,329.54,USD,EMP677,img_6114.jpg,Hole found,mobile_app
INSP9931342,HLCU1429377,2026-01-13T23:25:00.000000,CT01-A-12-1,FL,ROOF,MINOR,,USD,EMP192,img_2377.jpg,,mobile_app
INSP5512735,HLCU1429377,2026-01-10T01:45:26.551659,CT03-A-01-1,BR,DOOR,MAJOR,242.03,USD,EMP863,img_4192.jpg,Bent frame,paper_form
INSP2097952,HLCU7140687,2025-12-20T03:54:00.000000,CT02-C-20-4,FL,FRAME,MAJOR,149.41,USD,EMP998,img_2582.jpg,,paper_form
INSP4360198,HLCU7140687,2025-12-20T03:54:00.000000,CT03-A-01-1,SC,FRAME,MAJOR,210.39,USD,EMP578,img_8898.jpg,,paper_form
INSP7203376,HLCU7140687,2025-12-20T01:55:46.711328,CT04-Terminal,D2,ROOF,NO_DEFECT,475.64,USD,EMP762,img_3405.jpg,,paper_form
INSP8297871,TCNU8928235,2026-01-15T19:06:00.000000,CT03-Depot,SC,SIDE,NO_DEFECT,487.42,USD,EMP293,img_1159.jpg,,paper_form
INSP4808153,TCNU8928235,2026-01-15T08:47:56.696302,CT03-Depot,D1,FLOOR,MINOR,58.93,USD,EMP974,img_4545.jpg,Hole found,paper_form
INSP4956179,TCNU8928235,2026-01-15T08:41:18.193866,CT04-B-10-3,FL,SIDE,NO_DEFECT,266.31,USD,EMP337,img_6416.jpg,,mobile_app
INSP6973405,TCNU4833416,2026-01-14T05:39:00.000000,CT02-C-20-4,D1,ROOF,MINOR,131.27,USD,EMP981,img_7357.jpg,,mobile_app
INSP1910152,TCNU4833416,2026-01-12T15:57:00.000000,CT01-B-05-2,D2,FRAME,MAJOR,419.48,USD,EMP117,img_3541.jpg,,tablet
INSP2773316,CXDU7794921,2026-01-08T17:15:00.000000,CT01-Yard-A,FL,FLOOR,MAJOR,52.57,USD,EMP111,img_9717.jpg,Scratches,paper_form
INSP7312542,CXDU7794921,2026-01-16T06:29:00.000000,CT01-Yard-A,H1,FLOOR,MINOR,392.59,USD,EMP340,img_8270.jpg,Scratches,tablet
INSP6038918,CXDU6258085,2026-01-10T22:06:44.994405,CT03-A-01-1,H1,FLOOR,MAJOR,422.32,USD,EMP678,img_1597.jpg,,tablet
INSP8695061,CXDU6258085,2026-01-11T20:22:00.000000,CT01-B-05-2,H1,FLOOR,MAJOR,289.16,USD,EMP665,img_6096.jpg,,paper_form
INSP8830936,CXDU6258085,2026-01-09T10:22:44.892114,CT03-A-01-1,H1,FRAME,MAJOR,494.66,USD,EMP837,img_6295.jpg,Hole found,mobile_app
INSP1209900,MSCU8605089,2026-01-16T04:12:00.000000,CT02-C-20-4,D2,FLOOR,NO_DEFECT,326.73,USD,EMP176,img_3865.jpg,,paper_form
INSP5089408,MSCU8605089,2026-01-08T19:49:00.000000,CT01-Yard-A,H1,SIDE,CRITICAL,296.54,USD,EMP913,img_6691.jpg,Scratches,paper_form
INSP2874933,PONU7860727,2026-01-13T01:45:34.233565,CT02-Yard-B,D2,ROOF,MINOR,108.62,USD,EMP790,img_1094.jpg,Bent frame,paper_form
INSP1496857,PONU7860727,2026-01-13T15:00:00.000000,CT02-C-20-4,D2,SIDE,MAJOR,55.56,USD,EMP534,img_2444.jpg,Bent frame,mobile_app
INSP8028727,PONU7860727,2026-01-12T09:53:11.244991,CT03-A-01-1,SC,FRAME,NO_DEFECT,66.44,USD,EMP220,img_9661.jpg,,mobile_app
INSP6496125,PONU7860727,2026-01-13T04:44:58.044329,CT04-B-10-3,D2,FLOOR,MAJOR,64.91,USD,EMP470,img_3279.jpg,Hole found,mobile_app
INSP2564550,PONU2669306,2025-12-31T03:59:00.000000,CT03-A-01-1,H1,ROOF,MAJOR,82.35,USD,EMP558,img_4115.jpg,,mobile_app
INSP2496989,PONU2669306,2026-01-02T03:18:00.000000,CT01-Yard-A,SC,FLOOR,CRITICAL,392.45,USD,EMP568,img_6024.jpg,,paper_form
INSP9280144,TCNU3917711,2026-01-19T23:34:00.000000,CT04-Terminal,BR,SIDE,MINOR,496.87,USD,EMP144,img_3348.jpg,Bent frame,paper_form
INSP6439462,TCNU3917711,2026-01-19T01:48:37.709622,CT02-C-20-4,FL,FLOOR,CRITICAL,200.68,USD,EMP270,img_9829.jpg,Bent frame,mobile_app
INSP1909190,TCNU3917711,2026-01-19T17:00:15.007140,CT02-Yard-B,SC,SIDE,NO_DEFECT,50.56,USD,EMP165,img_7925.jpg,Hole found,mobile_app
INSP2143243,TCNU3917711,2026-01-18T19:05:00.000000,CT03-A-01-1,BR,ROOF,NO_DEFECT,135.45,USD,EMP570,img_8387.jpg,Scratches,tablet
INSP6040485,TCNU2649064,2026-01-11T09:20:00.000000,CT04-Terminal,D2,SIDE,MINOR,88.18,USD,EMP914,img_1769.jpg,,mobile_app
INSP4284078,TCNU2649064,2026-01-12T11:37:00.000000,CT03-Depot,FL,FLOOR,CRITICAL,485.76,USD,EMP942,img_7641.jpg,Hole found,tablet
INSP9310432,TCNU2158875,2026-01-04T09:02:00.000000,CT02-C-20-4,H1,FRAME,NO_DEFECT,273.4,USD,EMP820,img_5671.jpg,,tablet
INSP3786809,TCNU2158875,2026-01-04T09:02:00.000000,CT01-B-05-2,FL,FRAME,NO_DEFECT,59.58,USD,EMP822,img_5209.jpg,Hole found,mobile_app
INSP1594118,PONU1386284,2025-12-21T13:48:00.000000,CT01-Yard-A,D1,ROOF,MINOR,370.47,USD,EMP833,img_9546.jpg,,paper_form
INSP5893260,PONU1386284,2025-12-17T22:58:00.000000,CT04-B-10-3,H1,ROOF,NO_DEFECT,225.48,USD,EMP475,img_6908.jpg,,mobile_app
INSP9735539,MSCU7374135,2026-01-12T08:30:00.000000,CT01-Yard-A,BR,DOOR,NO_DEFECT,232.16,USD,EMP479,img_2130.jpg,Hole found,mobile_app
INSP4988948,MSCU7374135,2026-01-13T09:13:38.203168,CT04-Terminal,D1,DOOR,CRITICAL,100.07,USD,EMP643,img_7403.jpg,Scratches,tablet
INSP6542757,MSCU7374135,2026-01-12T20:57:29.646296,CT02-C-20-4,H1,FRAME,MAJOR,405.61,USD,EMP948,img_6805.jpg,,paper_form
INSP8510150,MSCU7374135,2026-01-13T21:01:00.000000,CT04-B-10-3,D2,SIDE,MAJOR,55.71,USD,EMP198,img_7753.jpg,Scratches,paper_form
INSP2114045,CXDU9536475,2026-01-05T22:17:00.000000,CT01-A-12-1,D2,DOOR,MAJOR,310.69,USD,EMP392,img_7863.jpg,Scratches,tablet
INSP6401282,CXDU9536475,2026-01-04T16:51:00.000000,CT01-Yard-A,H1,FRAME,NO_DEFECT,316.71,USD,EMP857,img_2950.jpg,Scratches,tablet
INSP4797468,CXDU4209054,2025-12-15T20:41:00.000000,CT01-B-05-2,H1,DOOR,NO_DEFECT,,USD,EMP636,img_1108.jpg,,tablet
INSP8711038,HLCU2193213,2026-01-01T08:16:00.000000,CT03-Depot,BR,SIDE,NO_DEFECT,392.39,USD,EMP548,img_5218.jpg,Scratches,tablet
INSP2523684,HLCU2193213,2026-01-01T08:16:00.000000,CT04-B-10-3,SC,ROOF,MINOR,150.79,USD,EMP271,img_9569.jpg,,tablet
INSP9340416,HLCU2193213,2025-12-28T07:03:30.931899,CT02-C-20-4,H1,ROOF,CRITICAL,224.28,USD,EMP620,img_9260.jpg,Bent frame,paper_form
INSP6924442,TCNU4058938,2025-12-18T04:31:25.190447,CT04-Terminal,D2,FRAME,MINOR,104.98,USD,EMP455,img_3737.jpg,Hole found,mobile_app
INSP1507845,TCNU4058938,2025-12-20T03:21:00.000000,CT01-B-05-2,H1,FLOOR,MINOR,370.03,USD,EMP768,img_2935.jpg,,tablet
INSP2201281,TCNU4058938,2025-12-20T03:21:00.000000,CT01-A-12-1,D1,SIDE,NO_DEFECT,223.89,USD,EMP861,img_8233.jpg,Bent frame,tablet
INSP9121586,HLCU3943280,2026-01-16T19:50:00.000000,CT04-Terminal,D1,DOOR,MINOR,269.48,USD,EMP418,img_6501.jpg,Bent frame,mobile_app
INSP3703131,HLCU3943280,2026-01-20T20:11:00.000000,CT01-A-12-1,H1,FRAME,MAJOR,63.43,USD,EMP234,img_6089.jpg,Scratches,mobile_app
INSP2889580,TCNU6003936,2026-01-12T14:00:30.165865,CT03-Depot,H1,ROOF,MINOR,499.79,USD,EMP249,img_4616.jpg,,paper_form
INSP2719549,TCNU6003936,2026-01-10T01:11:00.000000,CT01-B-05-2,D1,FRAME,MAJOR,78.88,USD,EMP302,img_5806.jpg,Bent frame,mobile_app
INSP2203949,TCNU6003936,2026-01-14T07:39:00.000000,CT01-Yard-A,BR,FRAME,MAJOR,389.01,USD,EMP462,img_4450.jpg,,tablet
INSP3782740,TCNU6003936,2026-01-14T07:39:00.000000,CT02-Yard-B,H1,FRAME,NO_DEFECT,390.86,USD,EMP266,img_9500.jpg,Scratches,mobile_app
INSP4488346,PONU1092610,2026-01-07T09:35:00.000000,CT04-B-10-3,FL,FLOOR,MINOR,424.53,USD,EMP775,img_9320.jpg,,mobile_app
INSP5633760,PONU1092610,2026-01-06T11:02:00.000000,CT02-Yard-B,SC,FLOOR,MAJOR,142.18,USD,EMP417,img_6090.jpg,,paper_form
INSP7904664,CXDU9995953,2026-01-01T16:09:00.000000,CT01-A-12-1,D2,FLOOR,MAJOR,464.98,USD,EMP302,img_4525.jpg,,paper_form
INSP9530912,CXDU9995953,2025-12-31T21:08:00.000000,CT02-C-20-4,D1,SIDE,MAJOR,455.08,USD,EMP170,img_4519.jpg,,tablet
INSP5870600,CXDU2616540,2026-01-01T17:16:16.008386,CT01-B-05-2,BR,FRAME,CRITICAL,,USD,EMP611,img_8097.jpg,Hole found,paper_form
INSP4764092,CXDU2616540,2026-01-17T06:56:00.000000,CT01-B-05-2,FL,SIDE,NO_DEFECT,453.83,USD,EMP379,img_5368.jpg,Hole found,mobile_app
INSP9135326,CXDU2616540,2026-01-17T06:56:00.000000,CT03-A-01-1,FL,FRAME,NO_DEFECT,486.02,USD,EMP439,img_5154.jpg,,tablet
INSP7658397,PONU8201521,2025-12-13T22:59:00.000000,CT04-Terminal,D1,DOOR,CRITICAL,294.19,USD,EMP535,img_7372.jpg,Hole found,tablet
INSP8071905,PONU8201521,2025-12-28T04:41:42.908808,CT01-A-12-1,FL,ROOF,CRITICAL,210.24,USD,EMP301,img_9858.jpg,,mobile_app
INSP5038929,PONU8201521,2026-01-09T04:26:00.000000,CT03-A-01-1,BR,DOOR,NO_DEFECT,151.27,USD,EMP619,img_7666.jpg,Hole found,paper_form
INSP6958417,CXDU2841279,2026-01-15T07:01:00.000000,CT02-C-20-4,SC,DOOR,NO_DEFECT,274.22,USD,EMP804,img_1265.jpg,,tablet
INSP7300466,CXDU2841279,2026-01-15T07:01:00.000000,CT04-Terminal,H1,FRAME,NO_DEFECT,81.72,USD,EMP332,img_6548.jpg,,paper_form
INSP6031307,CXDU2841279,2026-01-12T05:11:55.136216,CT01-A-12-1,D2,DOOR,CRITICAL,,USD,EMP574,img_6985.jpg,Hole found,tablet
INSP5860784,PONU6273108,2026-01-11T23:53:00.000000,CT04-Terminal,D1,SIDE,MAJOR,,USD,EMP796,img_7896.jpg,Hole found,paper_form
INSP2549485,PONU6273108,2026-01-03T04:07:32.364312,CT03-A-01-1,SC,SIDE,MINOR,443.96,USD,EMP146,img_2157.jpg,Bent frame,paper_form
