"event_type","event_time","container_no_raw","type_raw","remark_raw","cost","currency","facility","source_file","source_row"
"CLEANING","2026-01-06T00:53:20.000000","PONU9119779","SWEEP","ODOR","23.15","USD","CT02-C-20-4","cleaning_log_2024.csv","3037"
"CLEANING","2026-01-17T00:11:58.600000","MSCU9901162","SWEEP","DIRTY FLOOR","52.07","USD","CT02-Yard-B","cleaning_log_2024.csv","20411"
"CLEANING","2026-01-17T00:43:36.500000","MSCU9901162","SWEEP","","21.99","USD","CT03-A-01-1","cleaning_log_2024.csv","3038"
"CLEANING","2025-12-17T00:26:18.500000","PONU4345518","SWEEP","","High","USD","CT03-Depot","cleaning_log_2024.csv","3039"
"CLEANING","2025-12-18T00:29:14.400000","PONU4345518","WATER","DIRTY FLOOR","17.79","USD","CT02-Yard-B","cleaning_log_2024.csv","3390"
"CLEANING","2025-12-20T00:24:40.000000","PONU4345518","SWEEP","","78.34","USD","CT04-B-10-3","cleaning_log_2024.csv","20402"
"CLEANING","2025-12-19T00:59:39.600000","HLCU4650587","SWEEP","","65.29","USD","CT02-Yard-B","cleaning_log_2024.csv","3041"
"CLEANING","2025-12-23T00:50:05.800000","HLCU4650587","STEAM","","59.64","USD","CT01-Yard-A","cleaning_log_2024.csv","11614"
"CLEANING","2025-12-31T00:19:08.100000","TCNU3661580","SWEEP","OIL STAIN","101.97","USD","CT03-Depot","cleaning_log_2024.csv","3042"
"CLEANING","2025-12-31T00:07:19.200000","TCNU3661580","SWEEP","","53.27","USD","CT02-Yard-B","cleaning_log_2024.csv","8408"
"CLEANING","2025-12-16T00:17:41.300000","PONU3621615","STEAM","ODOR","109.24","USD","CT02-Yard-B","cleaning_log_2024.csv","3043"
"CLEANING","2025-12-17T00:49:31.000000","PONU3621615","CHEMICAL","DIRTY FLOOR","78.74","USD","CT03-Depot","cleaning_log_2024.csv","15459"
"CLEANING","2025-12-17T00:34:33.300000","PONU3621615","STEAM","DIRTY FLOOR","27.78","USD","CT04-B-10-3","cleaning_log_2024.csv","5676"
"CLEANING","2026-01-05T00:14:10.200000","CXDU5415684","CHEMICAL","","114.36","USD","CT02-Yard-B","cleaning_log_2024.csv","10732"
"CLEANING","2026-01-05T00:04:00.400000","CXDU5415684","STEAM","","66.91","USD","CT03-Depot","cleaning_log_2024.csv","3046"
"CLEANING","2026-01-06T00:26:06.300000","CXDU5415684","STEAM","OIL STAIN","57.52","USD","CT04-B-10-3","cleaning_log_2024.csv","8649"
"CLEANING","2026-01-06T00:44:44.500000","CXDU5415684","SWEEP","ODOR","65.89","USD","CT03-A-01-1","cleaning_log_2024.csv","10046"
"CLEANING","2026-01-19T00:30:34.100000","TCNU9678923","STEAM","DIRTY FLOOR","88.91","USD","CT02-C-20-4","cleaning_log_2024.csv","3048"
"CLEANING","2026-01-07T00:57:29.500000","PONU9226385","CHEMICAL","DIRTY FLOOR","64.88","USD","CT03-A-01-1","cleaning_log_2024.csv","22415"
"CLEANING","2026-01-08T00:51:49.600000","PONU9226385","SWEEP","ODOR","28.23","USD","CT04-B-10-3","cleaning_log_2024.csv","3049"
"CLEANING","2025-12-29T00:59:35.000000","HLCU5982019","CHEMICAL","","64.57","USD","CT01-Yard-A","cleaning_log_2024.csv","3053"
"CLEANING","2026-01-05T00:27:07.900000","HLCU5982019","SWEEP","ODOR","107.03","USD","CT01-B-05-2","cleaning_log_2024.csv","21650"
"CLEANING","2026-01-10T00:22:14.100000","TCNU3248233","WATER","DIRTY FLOOR","117.96","USD","CT03-Depot","cleaning_log_2024.csv","3054"
"CLEANING","2026-01-10T00:01:36.300000","TCNU3248233","WATER","OIL STAIN","17.96","USD","CT02-C-20-4","cleaning_log_2024.csv","20307"
"CLEANING","2026-01-15T00:47:03.400000","TCNU3248233","WATER","","61.3","USD","CT02-C-20-4","cleaning_log_2024.csv","17279"
"CLEANING","2026-01-11T00:47:18.200000","TCNU7803788","WATER","DIRTY FLOOR","78.95","USD","CT01-Yard-A","cleaning_log_2024.csv","3055"
"CLEANING","2026-01-12T00:07:09.300000","TCNU7803788","STEAM","","42.98","USD","CT01-B-05-2","cleaning_log_2024.csv","6765"
"CLEANING","2026-01-12T00:41:27.100000","TCNU7803788","SWEEP","OIL STAIN","24.2","USD","CT01-A-12-1","cleaning_log_2024.csv","7919"
"CLEANING","2026-01-24T00:20:40.800000","HLCU5660361","CHEMICAL","OIL STAIN","76.42","USD","CT04-Terminal","cleaning_log_2024.csv","11137"
"CLEANING","2026-01-25T00:56:15.900000","HLCU5660361","WATER","","19.85","USD","CT04-Terminal","cleaning_log_2024.csv","5514"
"CLEANING","2026-01-25T00:01:05.500000","HLCU5660361","CHEMICAL","","93.28","USD","CT04-Terminal","cleaning_log_2024.csv","3056"
"CLEANING","2026-01-04T00:32:33.900000","PONU7587665","STEAM","DIRTY FLOOR","23.31","USD","CT04-B-10-3","cleaning_log_2024.csv","3060"
"CLEANING","2026-01-01T00:49:55.800000","TCNU5242890","CHEMICAL","ODOR","59.87","USD","CT01-A-12-1","cleaning_log_2024.csv","3061"
"CLEANING","2025-12-24T08:45:00.000000","PONU9537467","SWEEP","","48.94","USD","CT01-B-05-2","cleaning_log_2024.csv","22573"
"CLEANING","2025-12-24T08:45:48.364541","PONU9537467","SWEEP","OIL STAIN","54.8","USD","CT04-Terminal","cleaning_log_2024.csv","19865"
"CLEANING","2025-12-24T08:45:21.768924","PONU9537467","SWEEP","ODOR","32.02","USD","CT02-C-20-4","cleaning_log_2024.csv","3062"
"CLEANING","2025-12-24T08:46:00.000000","PONU9537467","WATER","","89.79","USD","CT03-A-01-1","cleaning_log_2024.csv","6905"
"CLEANING","2025-12-24T08:45:19.589641","PONU9537467","CHEMICAL","","99.17","USD","CT02-Yard-B","cleaning_log_2024.csv","21435"
"CLEANING","2025-12-24T00:32:17.000000","PONU3337847","STEAM","ODOR","68.81","USD","CT01-Yard-A","cleaning_log_2024.csv","7465"
"CLEANING","2025-12-26T00:39:49.000000","PONU3337847","SWEEP","ODOR","101.62","USD","CT04-Terminal","cleaning_log_2024.csv","10320"
"CLEANING","2025-12-31T00:56:30.800000","PONU3337847","WATER","","42.83","USD","CT02-Yard-B","cleaning_log_2024.csv","3064"
"CLEANING","2026-01-12T00:22:04.800000","PONU3442536","SWEEP","","23.86","USD","CT02-Yard-B","cleaning_log_2024.csv","3065"
"CLEANING","2026-01-23T00:30:42.700000","MSCU1964918","STEAM","","100.3","USD","CT04-Terminal","cleaning_log_2024.csv","9678"
"CLEANING","2026-01-23T00:53:25.500000","MSCU1964918","SWEEP","ODOR","39.52","USD","CT04-Terminal","cleaning_log_2024.csv","3066"
"CLEANING","2026-01-24T00:08:03.100000","MSCU1964918","WATER","ODOR","104.88","USD","CT03-A-01-1","cleaning_log_2024.csv","5033"
"CLEANING","2026-01-01T00:57:49.600000","HLCU4107183","WATER","ODOR","72.5","USD","CT04-Terminal","cleaning_log_2024.csv","5478"
"CLEANING","2026-01-01T00:05:50.900000","HLCU4107183","STEAM","","76.58","USD","CT01-Yard-A","cleaning_log_2024.csv","8015"
"CLEANING","2026-01-02T00:49:05.900000","HLCU4107183","SWEEP","","55.69","USD","CT04-Terminal","cleaning_log_2024.csv","3068"
"CLEANING","2026-01-10T00:59:01.300000","HLCU4107183","CHEMICAL","DIRTY FLOOR","87.68","USD","CT01-Yard-A","cleaning_log_2024.csv","4674"
"CLEANING","2026-01-04T00:01:57.200000","TCNU9345789","WATER","OIL STAIN","91.17","USD","CT03-Depot","cleaning_log_2024.csv","3069"
"CLEANING","2026-01-19T21:47:00.000000","CXDU7440382","SWEEP","ODOR","103.5","USD","CT03-Depot","cleaning_log_2024.csv","22417"
"CLEANING","2026-01-19T21:46:00.000000","CXDU7440382","STEAM","ODOR","36.66","USD","CT03-Depot","cleaning_log_2024.csv","3070"
"CLEANING","2026-01-19T21:46:54.564435","CXDU7440382","STEAM","","31.07","USD","CT01-Yard-A","cleaning_log_2024.csv","16304"
"CLEANING","2025-12-31T00:52:43.200000","CXDU7953851","CHEMICAL","","32.64","USD","CT02-C-20-4","cleaning_log_2024.csv","3071"
"CLEANING","2026-01-24T00:10:34.700000","MSCU5319950","CHEMICAL","DIRTY FLOOR","117.44","USD","CT01-Yard-A","cleaning_log_2024.csv","3075"
"CLEANING","2026-01-17T00:36:11.300000","HLCU5196629","STEAM","DIRTY FLOOR","104.91","USD","CT03-A-01-1","cleaning_log_2024.csv","17648"
"CLEANING","2026-01-19T00:42:06.600000","HLCU5196629","WATER","ODOR","83.31","USD","CT02-C-20-4","cleaning_log_2024.csv","3077"
"CLEANING","2026-01-21T00:14:09.200000","HLCU5196629","STEAM","","47.91","USD","CT01-B-05-2","cleaning_log_2024.csv","15007"
"CLEANING","2025-12-31T00:53:56.600000","PONU7442739","SWEEP","ODOR","67.42","USD","CT02-Yard-B","cleaning_log_2024.csv","3078"
"CLEANING","2025-12-31T00:24:58.800000","PONU7442739","WATER","OIL STAIN","38.03","USD","CT01-Yard-A","cleaning_log_2024.csv","19218"
"CLEANING","2026-01-22T00:18:09.000000","TCNU4280503","WATER","DIRTY FLOOR","17.26","USD","CT03-Depot","cleaning_log_2024.csv","15711"
"CLEANING","2026-01-22T00:52:18.900000","TCNU4280503","STEAM","OIL STAIN","67.24","USD","CT01-A-12-1","cleaning_log_2024.csv","3083"
"CLEANING","2025-12-31T00:25:37.400000","PONU8973319","SWEEP","OIL STAIN","43.36","USD","CT03-Depot","cleaning_log_2024.csv","12194"
"CLEANING","2026-01-01T00:00:11.200000","PONU8973319","WATER","OIL STAIN","41.24","USD","CT03-Depot","cleaning_log_2024.csv","3085"
"CLEANING","2026-01-07T00:38:07.600000","MSCU1311259","STEAM","","115.36","USD","CT04-Terminal","cleaning_log_2024.csv","13359"
"CLEANING","2026-01-09T00:51:05.400000","MSCU1311259","CHEMICAL","ODOR","58.83","USD","CT01-Yard-A","cleaning_log_2024.csv","3086"
"CLEANING","2026-01-15T00:20:45.700000","MSCU1311259","SWEEP","","42.75","USD","CT02-Yard-B","cleaning_log_2024.csv","5456"
"CLEANING","2025-12-26T00:35:57.100000","TCNU8429567","SWEEP","OIL STAIN","68.55","USD","CT02-Yard-B","cleaning_log_2024.csv","3087"
"CLEANING","2025-12-30T00:21:35.500000","TCNU8429567","WATER","","76.52","USD","CT02-Yard-B","cleaning_log_2024.csv","10136"
"CLEANING","2026-01-16T00:51:36.100000","HLCU7757153","SWEEP","","83.81","USD","CT03-Depot","cleaning_log_2024.csv","3089"
"CLEANING","2026-01-17T00:43:54.200000","HLCU7757153","SWEEP","","87.21","USD","CT01-Yard-A","cleaning_log_2024.csv","16591"
"CLEANING","2026-01-17T00:00:51.400000","HLCU7757153","WATER","","78.88","USD","CT04-B-10-3","cleaning_log_2024.csv","23074"
"CLEANING","2025-12-26T00:43:09.600000","PONU2927231","CHEMICAL","OIL STAIN","94.24","USD","CT04-B-10-3","cleaning_log_2024.csv","8539"
"CLEANING","2026-01-01T00:54:05.300000","PONU2927231","CHEMICAL","ODOR","42.37","USD","CT01-Yard-A","cleaning_log_2024.csv","3091"
"CLEANING","2026-01-19T00:12:44.500000","PONU1175884","SWEEP","OIL STAIN","-109.3","USD","CT01-B-05-2","cleaning_log_2024.csv","9227"
"CLEANING","2026-01-21T00:23:33.500000","PONU1175884","SWEEP","","17.53","USD","CT01-B-05-2","cleaning_log_2024.csv","3092"
"CLEANING","2026-01-20T00:00:13.400000","HLCU7753194","STEAM","DIRTY FLOOR","101.77","USD","CT03-Depot","cleaning_log_2024.csv","15060"
"CLEANING","2026-01-22T00:55:06.000000","HLCU7753194","CHEMICAL","","90.51","USD","CT01-A-12-1","cleaning_log_2024.csv","21848"
"CLEANING","2026-01-23T00:52:52.000000","HLCU7753194","CHEMICAL","DIRTY FLOOR","91.04","USD","CT02-C-20-4","cleaning_log_2024.csv","3093"
"CLEANING","2026-01-24T00:47:23.600000","HLCU7753194","CHEMICAL","","High","USD","CT02-Yard-B","cleaning_log_2024.csv","9604"
"CLEANING","2025-12-23T00:02:03.500000","PONU5417066","CHEMICAL","","99.47","USD","CT04-Terminal","cleaning_log_2024.csv","3094"
"CLEANING","2025-12-30T00:46:31.900000","PONU5417066","CHEMICAL","DIRTY FLOOR","45.39","USD","CT01-Yard-A","cleaning_log_2024.csv","10178"
"CLEANING","2026-01-15T00:23:59.100000","HLCU3272694","STEAM","","107.38","USD","CT01-B-05-2","cleaning_log_2024.csv","3095"
"CLEANING","2026-01-21T00:22:44.600000","HLCU3272694","WATER","OIL STAIN","104.2","USD","CT03-Depot","cleaning_log_2024.csv","6970"
"CLEANING","2026-01-06T00:48:38.800000","MSCU1757201","CHEMICAL","","54.21","USD","CT01-Yard-A","cleaning_log_2024.csv","3096"
"CLEANING","2026-01-10T00:10:15.500000","MSCU1757201","CHEMICAL","OIL STAIN","20.86","USD","CT02-C-20-4","cleaning_log_2024.csv","14280"
"CLEANING","2026-01-10T00:06:28.300000","MSCU8839670","STEAM","OIL STAIN","54.01","USD","CT02-C-20-4","cleaning_log_2024.csv","11891"
"CLEANING","2026-01-11T00:08:22.200000","MSCU8839670","WATER","","74.43","USD","CT01-A-12-1","cleaning_log_2024.csv","3097"
"CLEANING","2026-01-08T08:35:31.880756","MSCU5708021","SWEEP","DIRTY FLOOR","38.72","USD","CT02-C-20-4","cleaning_log_2024.csv","3098"
"CLEANING","2026-01-08T08:36:00.000000","MSCU5708021","SWEEP","ODOR","83.58","USD","CT04-Terminal","cleaning_log_2024.csv","15187"
"CLEANING","2026-01-08T08:35:00.000000","MSCU5708021","CHEMICAL","","51.22","USD","CT02-Yard-B","cleaning_log_2024.csv","20463"
"CLEANING","2026-01-04T00:19:18.900000","TCNU5390680","WATER","","104.76","USD","CT04-Terminal","cleaning_log_2024.csv","7483"
"CLEANING","2026-01-05T00:50:08.800000","TCNU5390680","STEAM","","50.02","USD","CT04-B-10-3","cleaning_log_2024.csv","6795"
"CLEANING","2026-01-08T00:19:24.100000","TCNU5390680","STEAM","","70.31","USD","CT01-A-12-1","cleaning_log_2024.csv","3099"
"CLEANING","2026-01-19T00:53:33.800000","CXDU9679771","STEAM","","19.12","USD","CT01-Yard-A","cleaning_log_2024.csv","13241"
"CLEANING","2026-01-19T00:52:09.400000","CXDU9679771","WATER","ODOR","30.36","USD","CT04-Terminal","cleaning_log_2024.csv","15172"
"CLEANING","2026-01-23T00:48:59.900000","CXDU9679771","WATER","ODOR","83.26","USD","CT03-Depot","cleaning_log_2024.csv","3101"
"CLEANING","2026-01-14T00:30:11.200000","PONU1943138","SWEEP","DIRTY FLOOR","55.35","USD","CT03-Depot","cleaning_log_2024.csv","11497"
"CLEANING","2026-01-22T00:30:11.400000","PONU1943138","STEAM","","25.63","USD","CT02-C-20-4","cleaning_log_2024.csv","3102"
"CLEANING","2026-01-17T00:56:15.200000","PONU3538106","SWEEP","","109.18","USD","CT01-A-12-1","cleaning_log_2024.csv","3105"
"CLEANING","2026-01-18T00:02:28.700000","PONU3538106","WATER","","107.3","USD","CT03-Depot","cleaning_log_2024.csv","17489"
"CLEANING","2026-01-07T00:46:19.700000","TCNU2314451","SWEEP","","97.39","USD","CT03-Depot","cleaning_log_2024.csv","17507"
"CLEANING","2026-01-08T00:51:53.300000","TCNU2314451","CHEMICAL","OIL STAIN","74.48","USD","CT04-Terminal","cleaning_log_2024.csv","4057"
"CLEANING","2026-01-09T00:25:24.400000","TCNU2314451","WATER","DIRTY FLOOR","87.07","USD","CT02-Yard-B","cleaning_log_2024.csv","3108"
"CLEANING","2026-01-09T00:30:44.700000","TCNU2314451","WATER","","116.66","USD","CT02-C-20-4","cleaning_log_2024.csv","14264"
"CLEANING","2026-01-13T00:30:33.300000","MSCU7462235","SWEEP","ODOR","52.3","USD","CT04-B-10-3","cleaning_log_2024.csv","3109"
"CLEANING","2026-01-11T00:04:39.700000","HLCU8847509","CHEMICAL","ODOR","84.74","USD","CT03-A-01-1","cleaning_log_2024.csv","21512"
"CLEANING","2026-01-11T00:20:41.700000","HLCU8847509","CHEMICAL","OIL STAIN","100.16","USD","CT04-B-10-3","cleaning_log_2024.csv","3110"
"CLEANING","2026-01-02T00:43:37.400000","MSCU9863352","SWEEP","","23.44","USD","CT01-Yard-A","cleaning_log_2024.csv","21440"
"CLEANING","2026-01-02T00:33:19.000000","MSCU9863352","WATER","","74.08","USD","CT04-B-10-3","cleaning_log_2024.csv","3111"
"CLEANING","2026-01-24T00:55:35.100000","TCNU8962423","SWEEP","","","USD","CT03-A-01-1","cleaning_log_2024.csv","3114"
"CLEANING","2026-01-24T00:14:54.600000","TCNU8962423","STEAM","OIL STAIN","39.26","USD","CT03-A-01-1","cleaning_log_2024.csv","9562"
"CLEANING","2026-01-05T00:45:49.700000","HLCU8466931","WATER","ODOR","111.33","USD","CT04-Terminal","cleaning_log_2024.csv","15984"
"CLEANING","2026-01-08T00:29:42.800000","HLCU8466931","CHEMICAL","","17.26","USD","CT03-Depot","cleaning_log_2024.csv","3117"
"CLEANING","2026-01-13T00:36:25.600000","CXDU8808052","STEAM","","103.61","USD","CT02-C-20-4","cleaning_log_2024.csv","3118"
"CLEANING","2026-01-14T00:11:29.300000","CXDU8808052","STEAM","ODOR","51.99","USD","CT03-Depot","cleaning_log_2024.csv","9961"
"CLEANING","2026-01-20T00:14:29.700000","MSCU6806108","SWEEP","ODOR","81.65","USD","CT02-Yard-B","cleaning_log_2024.csv","3120"
"CLEANING","2026-01-22T00:10:54.700000","MSCU6806108","CHEMICAL","","50.47","USD","CT04-Terminal","cleaning_log_2024.csv","16802"
"CLEANING","2026-01-06T00:42:11.600000","TCNU5665454","STEAM","DIRTY FLOOR","38.78","USD","CT02-C-20-4","cleaning_log_2024.csv","9427"
"CLEANING","2026-01-07T00:22:20.500000","TCNU5665454","SWEEP","","111.94","USD","CT02-C-20-4","cleaning_log_2024.csv","3121"
"CLEANING","2025-12-13T00:19:52.900000","CXDU4696933","SWEEP","OIL STAIN","107.97","USD","CT01-B-05-2","cleaning_log_2024.csv","3122"
"CLEANING","2025-12-21T00:23:20.100000","CXDU4696933","WATER","ODOR","93.46","USD","CT01-Yard-A","cleaning_log_2024.csv","5228"
"CLEANING","2026-01-08T00:13:48.200000","MSCU3147244","SWEEP","DIRTY FLOOR","","USD","CT03-Depot","cleaning_log_2024.csv","3123"
"CLEANING","2026-01-09T00:48:24.700000","MSCU3147244","STEAM","","28.79","USD","CT02-C-20-4","cleaning_log_2024.csv","11729"
"CLEANING","2026-01-05T00:03:48.400000","MSCU4799363","SWEEP","","30.79","USD","CT02-C-20-4","cleaning_log_2024.csv","3126"
"CLEANING","2026-01-05T00:28:09.100000","MSCU4799363","WATER","ODOR","47.8","USD","CT02-Yard-B","cleaning_log_2024.csv","20663"
"CLEANING","2026-01-22T05:33:13.101294","TCNU5183269","CHEMICAL","OIL STAIN","48.25","USD","CT01-B-05-2","cleaning_log_2024.csv","19256"
"CLEANING","2026-01-22T05:33:24.150506","TCNU5183269","SWEEP","","75.33","USD","CT01-Yard-A","cleaning_log_2024.csv","16301"
"CLEANING","2026-01-22T05:34:00.000000","TCNU5183269","SWEEP","","34.72","USD","CT04-B-10-3","cleaning_log_2024.csv","3212"
"CLEANING","2026-01-22T05:33:00.000000","TCNU5183269","CHEMICAL","OIL STAIN","-58.85","USD","CT01-B-05-2","cleaning_log_2024.csv","3128"
"CLEANING","2026-01-22T00:39:53.200000","TCNU4823250","WATER","DIRTY FLOOR","37.99","USD","CT02-C-20-4","cleaning_log_2024.csv","3129"
"CLEANING","2026-01-23T00:05:38.700000","TCNU4823250","STEAM","DIRTY FLOOR","75.34","USD","CT04-B-10-3","cleaning_log_2024.csv","13782"
"CLEANING","2026-01-19T00:31:45.800000","TCNU3062128","WATER","","41.73","USD","CT02-Yard-B","cleaning_log_2024.csv","3130"
"CLEANING","2026-01-20T00:13:09.400000","TCNU3062128","SWEEP","ODOR","30.04","USD","CT01-B-05-2","cleaning_log_2024.csv","20643"
"CLEANING","2025-12-22T00:03:04.400000","CXDU2621105","STEAM","OIL STAIN","71.9","USD","CT03-Depot","cleaning_log_2024.csv","15704"
"CLEANING","2025-12-24T00:11:28.500000","CXDU2621105","WATER","OIL STAIN","70.25","USD","CT02-Yard-B","cleaning_log_2024.csv","3131"
"CLEANING","2025-12-24T00:43:01.800000","CXDU2621105","STEAM","OIL STAIN","100.39","USD","CT01-B-05-2","cleaning_log_2024.csv","13865"
"CLEANING","2025-12-25T00:13:27.900000","CXDU2621105","WATER","OIL STAIN","30.59","USD","CT02-C-20-4","cleaning_log_2024.csv","14800"
"CLEANING","2026-01-19T00:56:48.000000","TCNU9875989","STEAM","OIL STAIN","92","USD","CT01-Yard-A","cleaning_log_2024.csv","3132"
"CLEANING","2026-01-10T00:35:04.500000","PONU9824362","STEAM","DIRTY FLOOR","54.07","USD","CT02-Yard-B","cleaning_log_2024.csv","3134"
"CLEANING","2026-01-14T00:38:16.600000","PONU9824362","WATER","","64.71","USD","CT03-Depot","cleaning_log_2024.csv","11495"
"CLEANING","2026-01-08T00:00:44.900000","MSCU7408071","CHEMICAL","","70.72","USD","CT03-Depot","cleaning_log_2024.csv","21024"
"CLEANING","2026-01-13T00:41:53.000000","MSCU7408071","CHEMICAL","OIL STAIN","56.44","USD","CT04-B-10-3","cleaning_log_2024.csv","3136"
"CLEANING","2026-01-24T00:51:28.600000","PONU8309500","WATER","","51.87","USD","CT01-A-12-1","cleaning_log_2024.csv","10636"
"CLEANING","2026-01-24T00:37:26.800000","PONU8309500","CHEMICAL","","26.95","USD","CT01-A-12-1","cleaning_log_2024.csv","3137"
"CLEANING","2026-01-23T16:49:00.000000","PONU8309500","CHEMICAL","DIRTY FLOOR","35.29","USD","CT04-Terminal","cleaning_log_2024.csv","15666"
"CLEANING","2025-12-28T00:06:19.800000","TCNU4092871","WATER","OIL STAIN","63.92","USD","CT02-C-20-4","cleaning_log_2024.csv","3138"
"CLEANING","2025-12-29T00:42:08.400000","TCNU4092871","CHEMICAL","ODOR","79.96","USD","CT04-B-10-3","cleaning_log_2024.csv","7092"
"CLEANING","2025-12-29T00:25:12.200000","TCNU7373198","SWEEP","OIL STAIN","71.84","USD","CT03-A-01-1","cleaning_log_2024.csv","23430"
"CLEANING","2025-12-29T00:20:17.500000","TCNU7373198","CHEMICAL","","97.61","USD","CT04-Terminal","cleaning_log_2024.csv","3139"
"CLEANING","2025-12-31T00:32:34.900000","TCNU7373198","STEAM","OIL STAIN","29.42","USD","CT04-B-10-3","cleaning_log_2024.csv","5242"
"CLEANING","2026-01-01T00:18:34.700000","TCNU7373198","WATER","","88.8","USD","CT04-Terminal","cleaning_log_2024.csv","8686"
"CLEANING","2026-01-20T00:53:30.200000","PONU1359847","STEAM","OIL STAIN","57.64","USD","CT04-B-10-3","cleaning_log_2024.csv","7813"
"CLEANING","2026-01-20T00:05:49.900000","PONU1359847","WATER","DIRTY FLOOR","73.52","USD","CT02-C-20-4","cleaning_log_2024.csv","3140"
"CLEANING","2025-12-28T00:00:57.200000","PONU3081719","CHEMICAL","","26.64","USD","CT01-B-05-2","cleaning_log_2024.csv","3142"
"CLEANING","2025-12-28T00:03:39.300000","PONU3081719","STEAM","","60.98","USD","CT02-C-20-4","cleaning_log_2024.csv","21580"
"CLEANING","2025-12-18T00:35:26.900000","TCNU3391479","STEAM","DIRTY FLOOR","23.58","USD","CT01-Yard-A","cleaning_log_2024.csv","20195"
"CLEANING","2025-12-18T00:01:11.000000","TCNU3391479","CHEMICAL","DIRTY FLOOR","89.77","USD","CT03-Depot","cleaning_log_2024.csv","3144"
"CLEANING","2026-01-13T00:04:10.700000","MSCU5736352","WATER","DIRTY FLOOR","64.47","USD","CT03-Depot","cleaning_log_2024.csv","3147"
"CLEANING","2026-01-17T00:17:41.300000","MSCU5736352","STEAM","ODOR","31.3","USD","CT01-B-05-2","cleaning_log_2024.csv","6342"
"CLEANING","2026-01-09T00:27:42.900000","TCNU3540149","WATER","OIL STAIN","26.54","USD","CT04-Terminal","cleaning_log_2024.csv","3148"
"CLEANING","2026-01-09T00:22:40.400000","TCNU3540149","SWEEP","ODOR","54.63","USD","CT03-Depot","cleaning_log_2024.csv","6887"
