event_time,container_no_raw,size_raw,location_raw,note_raw,stage,source_file,source_row
2026-01-21T12:24:44.749652,TCNU8237528,45,CT02-C-20-4,Dent on panel,REPAIRED,mnr_system_dump.xlsx,21301
2026-01-21T12:24:35.120101,TCNU8237528,45,CT04-Terminal,Dent on panel,COMPLETED,mnr_system_dump.xlsx,11438
2025-12-17T08:39:00.000000,CXDU6005684,45,CT03-Depot,Floor broken,ESTIMATE,mnr_system_dump.xlsx,6027
2026-01-17T02:51:00.000000,CXDU6005684,45,CT03-Depot,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,565
2026-01-07T01:38:00.000000,CXDU2866422,40,CT01-B-05-2,,ESTIMATE,mnr_system_dump.xlsx,566
2026-01-01T10:10:00.000000,CXDU2866422,40,CT04-B-10-3,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,11096
2026-01-19T14:02:00.000000,HLCU1988974,20,CT04-Terminal,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,567
2026-01-08T10:13:00.000000,TCNU8961777,20,CT01-B-05-2,,ESTIMATE,mnr_system_dump.xlsx,16587
2026-01-08T10:13:00.000000,TCNU8961777,40,CT02-Yard-B,Dent on panel,COMPLETED,mnr_system_dump.xlsx,568
2026-01-14T23:22:00.000000,HLCU2566466,40,CT01-A-12-1,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,16331
2026-01-14T10:37:00.000000,HLCU2566466,20,CT02-Yard-B,Dent on panel,AUTHORIZATION,mnr_system_dump.xlsx,569
2026-01-14T20:42:46.721995,HLCU2566466,40,CT03-Depot,,APPROVAL,mnr_system_dump.xlsx,591
2026-01-14T20:59:54.619807,HLCU2566466,20,CT02-Yard-B,Floor broken,REPAIRED,mnr_system_dump.xlsx,2985
2026-01-14T21:17:25.927299,HLCU2566466,40,CT03-A-01-1,Floor broken,COMPLETED,mnr_system_dump.xlsx,616
2026-01-18T11:59:10.657482,PONU1951922,20,CT02-Yard-B,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,12828
2026-01-11T16:03:00.000000,PONU1951922,20,CT03-A-01-1,Dent on panel,APPROVAL,mnr_system_dump.xlsx,570
2026-01-20T09:42:00.000000,PONU1951922,45,CT01-A-12-1,Floor broken,COMPLETED,mnr_system_dump.xlsx,14092
2025-12-19T03:30:31.904413,CXDU6022961,20,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,8402
2025-12-22T11:50:00.000000,CXDU6022961,20,CT03-Depot,Floor broken,APPROVAL,mnr_system_dump.xlsx,571
2025-12-22T11:50:00.000000,CXDU6022961,20,CT02-Yard-B,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,2874
2026-01-21T08:18:00.000000,CXDU9897855,40,CT02-Yard-B,Floor broken,ESTIMATE,mnr_system_dump.xlsx,8826
2026-01-10T13:37:00.000000,CXDU9897855,45,CT01-A-12-1,Door hinge loose,AUTHORIZATION,mnr_system_dump.xlsx,6049
2026-01-15T22:22:29.126333,CXDU9897855,45,CT01-A-12-1,,REPAIRED,mnr_system_dump.xlsx,16644
2026-01-11T11:18:54.302707,CXDU9897855,20,CT04-Terminal,Floor broken,COMPLETED,mnr_system_dump.xlsx,574
2026-01-10T13:56:00.000000,HLCU8962606,20,CT01-A-12-1,,ESTIMATE,mnr_system_dump.xlsx,5328
2026-01-09T17:15:00.000000,HLCU8962606,20,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,575
2026-01-21T08:19:00.000000,MSCU8044306,40,CT02-C-20-4,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,576
2026-01-22T16:22:00.000000,MSCU8044306,20,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,16215
2026-01-02T19:53:00.000000,CXDU2298711,20,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11628
2026-01-09T22:17:00.000000,CXDU2298711,40,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,577
2026-01-01T15:34:00.000000,TCNU8724328,40,CT04-B-10-3,Dent on panel,AUTHORIZATION,mnr_system_dump.xlsx,578
2025-12-28T22:25:00.000000,HLCU1860119,20,CT03-A-01-1,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,579
2025-12-19T10:43:00.000000,HLCU1860119,45,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,5287
2026-01-05T01:36:42.780168,CXDU1724902,45,CT02-Yard-B,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,7916
2026-01-05T10:25:10.585585,CXDU1724902,45,CT04-Terminal,,AUTHORIZATION,mnr_system_dump.xlsx,6384
2026-01-05T15:00:16.350982,CXDU1724902,20,CT02-Yard-B,Dent on panel,REPAIRED,mnr_system_dump.xlsx,580
2026-01-05T15:47:00.000000,CXDU1724902,45,CT02-Yard-B,Dent on panel,COMPLETED,mnr_system_dump.xlsx,15096
2025-12-21T08:53:00.000000,TCNU6062916,45,CT01-B-05-2,Floor broken,ESTIMATE,mnr_system_dump.xlsx,14267
2026-01-10T13:02:00.000000,TCNU6062916,45,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,581
2025-12-30T09:11:00.000000,HLCU9750837,45,CT04-B-10-3,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,12053
2025-12-30T14:38:45.695509,HLCU9750837,45,CT02-Yard-B,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,582
2025-12-30T23:29:58.017524,HLCU9750837,45,CT02-C-20-4,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,11307
2025-12-30T23:52:00.000000,HLCU9750837,20,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,3584
2026-01-19T17:34:00.000000,HLCU8267656,40,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,587
2026-01-19T17:34:00.000000,HLCU8267656,45,CT03-Depot,Dent on panel,COMPLETED,mnr_system_dump.xlsx,5866
2026-01-07T15:38:00.000000,TCNU9191015,45,CT04-Terminal,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,588
2026-01-04T22:43:00.000000,MSCU1311259,40,CT02-C-20-4,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,592
2026-01-17T13:09:23.755258,MSCU5166852,40,CT04-Terminal,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,594
2026-01-17T07:38:33.522385,MSCU5166852,45,CT03-A-01-1,,AUTHORIZATION,mnr_system_dump.xlsx,20751
2026-01-17T18:54:00.000000,MSCU5166852,45,CT04-B-10-3,Floor broken,REPAIRED,mnr_system_dump.xlsx,12751
2026-01-17T08:34:04.246292,MSCU5166852,45,CT02-Yard-B,Floor broken,COMPLETED,mnr_system_dump.xlsx,15596
2025-12-15T13:54:35.802349,HLCU9859539,45,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,595
2025-12-17T16:18:00.000000,HLCU9859539,40,CT01-A-12-1,,AUTHORIZATION,mnr_system_dump.xlsx,5152
2025-12-16T01:58:47.416757,HLCU9859539,40,CT03-Depot,,REPAIRED,mnr_system_dump.xlsx,15019
2025-12-15T10:31:11.778153,HLCU9859539,40,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,21772
2026-01-10T01:22:00.000000,TCNU5825302,45,CT04-Terminal,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,596
2026-01-05T11:40:00.000000,TCNU5825302,40,CT02-Yard-B,,AUTHORIZATION,mnr_system_dump.xlsx,3689
2026-01-05T21:16:40.936735,TCNU5825302,45,CT04-B-10-3,Dent on panel,REPAIRED,mnr_system_dump.xlsx,19463
2026-01-08T15:13:42.257951,TCNU5825302,40,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,16292
2026-01-01T10:15:00.000000,TCNU6670005,20,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,9655
2026-01-01T10:15:00.000000,TCNU6670005,40,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,597
2026-01-04T05:44:00.000000,PONU5083379,40,CT04-B-10-3,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,3502
2026-01-02T06:32:00.000000,PONU5083379,40,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,598
2026-01-25T10:10:00.000000,CXDU5942120,20,CT02-C-20-4,,ESTIMATE,mnr_system_dump.xlsx,599
2026-01-25T10:10:00.000000,CXDU5942120,20,CT04-Terminal,,APPROVAL,mnr_system_dump.xlsx,3344
2026-01-24T04:57:10.253191,CXDU5942120,20,CT01-A-12-1,Floor broken,COMPLETED,mnr_system_dump.xlsx,18306
2026-01-08T04:52:48.461538,HLCU2344377,45,CT04-B-10-3,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,18777
2026-01-06T15:01:00.000000,HLCU2344377,45,CT03-Depot,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,602
2026-01-09T23:34:00.000000,HLCU2344377,20,CT01-Yard-A,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,21641
2026-01-03T03:28:10.834508,HLCU2462641,45,CT01-B-05-2,Floor broken,ESTIMATE,mnr_system_dump.xlsx,603
2026-01-01T12:02:00.000000,HLCU2462641,45,CT01-B-05-2,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,1417
2026-01-03T08:11:00.000000,HLCU2462641,20,CT04-Terminal,,REPAIRED,mnr_system_dump.xlsx,18385
2026-01-03T08:11:00.000000,HLCU2462641,45,CT03-A-01-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,19775
2026-01-15T15:40:00.000000,CXDU2230005,20,CT02-Yard-B,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,3609
2026-01-10T12:26:00.000000,CXDU2230005,45,CT04-Terminal,,APPROVAL,mnr_system_dump.xlsx,21559
2026-01-11T06:34:49.125631,CXDU2230005,40,CT02-Yard-B,Floor broken,COMPLETED,mnr_system_dump.xlsx,604
2026-01-23T10:15:00.000000,PONU6097095,20,CT03-Depot,,REPAIRED,mnr_system_dump.xlsx,605
2026-01-08T13:50:00.000000,HLCU4138887,40,CT02-C-20-4,Floor broken,REPAIRED,mnr_system_dump.xlsx,606
2026-01-19T04:14:00.000000,MSCU2644709,20,CT04-B-10-3,,REPAIRED,mnr_system_dump.xlsx,607
2026-01-01T20:42:28.961607,PONU6301616,45,CT04-B-10-3,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,20204
2026-01-02T00:06:34.089938,PONU6301616,45,CT01-Yard-A,Door hinge loose,AUTHORIZATION,mnr_system_dump.xlsx,3963
2026-01-02T07:01:33.410668,PONU6301616,20,CT01-A-12-1,Dent on panel,APPROVAL,mnr_system_dump.xlsx,608
2026-01-01T21:20:58.031976,PONU6301616,20,CT01-A-12-1,Dent on panel,REPAIRED,mnr_system_dump.xlsx,8035
2026-01-02T08:18:00.000000,PONU6301616,20,CT04-Terminal,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,10377
2026-01-07T09:45:00.000000,CXDU5474596,40,CT01-B-05-2,Dent on panel,REPAIRED,mnr_system_dump.xlsx,609
2026-01-19T11:15:00.000000,CXDU3458502,45,CT03-A-01-1,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,10961
2026-01-20T17:34:00.000000,CXDU3458502,40,CT04-Terminal,Floor broken,COMPLETED,mnr_system_dump.xlsx,610
2026-01-09T08:26:00.000000,TCNU9600161,40,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,614
2026-01-09T08:26:00.000000,TCNU9600161,45,CT04-B-10-3,Floor broken,COMPLETED,mnr_system_dump.xlsx,15542
2026-01-22T10:29:00.000000,TCNU5747944,40,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,18862
2026-01-23T22:33:00.000000,TCNU5747944,40,CT02-Yard-B,Dent on panel,COMPLETED,mnr_system_dump.xlsx,615
2026-01-03T15:24:00.000000,CXDU4695812,40,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,9840
2026-01-04T15:41:00.000000,CXDU4695812,45,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,617
2025-12-30T05:13:55.704526,PONU7490339,20,CT02-C-20-4,Floor broken,ESTIMATE,mnr_system_dump.xlsx,5440
2025-12-29T22:50:00.000000,PONU7490339,40,CT04-Terminal,Floor broken,APPROVAL,mnr_system_dump.xlsx,3680
2025-12-30T23:29:00.000000,PONU7490339,20,CT04-Terminal,Dent on panel,COMPLETED,mnr_system_dump.xlsx,619
2026-01-02T03:47:00.000000,MSCU7432764,20,CT01-A-12-1,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,5726
2025-12-28T03:27:00.000000,MSCU7432764,40,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,620
2026-01-08T12:49:00.000000,CXDU4271396,20,CT01-A-12-1,Floor broken,ESTIMATE,mnr_system_dump.xlsx,21408
2026-01-04T05:37:47.056768,CXDU4271396,20,CT01-Yard-A,Dent on panel,AUTHORIZATION,mnr_system_dump.xlsx,18575
2026-01-02T07:27:00.000000,CXDU4271396,45,CT02-Yard-B,,REPAIRED,mnr_system_dump.xlsx,3896
2026-01-08T12:49:00.000000,CXDU4271396,20,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,621
2026-01-04T21:07:00.000000,CXDU3985301,20,CT03-Depot,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,623
2026-01-17T08:15:00.000000,PONU9325882,20,CT01-A-12-1,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,625
2025-12-31T19:50:00.000000,PONU9325882,20,CT04-B-10-3,Floor broken,APPROVAL,mnr_system_dump.xlsx,18708
2026-01-17T08:15:00.000000,PONU9325882,20,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,2515
2026-01-09T15:17:00.000000,CXDU4387467,40,CT04-Terminal,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,626
2026-01-09T15:17:00.000000,CXDU4387467,20,CT01-A-12-1,,APPROVAL,mnr_system_dump.xlsx,19352
2026-01-09T04:13:33.334227,CXDU4387467,45,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,17038
2026-01-17T00:00:00.000000,MSCU5300739,40,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,15260
2026-01-17T00:00:00.000000,MSCU5300739,20,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,627
2026-01-13T14:48:00.000000,TCNU3475889,45,CT02-C-20-4,,REPAIRED,mnr_system_dump.xlsx,628
2026-01-11T15:47:18.406623,HLCU8847509,45,CT01-A-12-1,,ESTIMATE,mnr_system_dump.xlsx,2088
2026-01-10T21:13:00.000000,HLCU8847509,45,CT04-Terminal,Dent on panel,APPROVAL,mnr_system_dump.xlsx,630
2026-01-11T22:32:00.000000,HLCU8847509,40,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,2223
2026-01-23T20:06:00.000000,HLCU5586335,45,CT02-C-20-4,,ESTIMATE,mnr_system_dump.xlsx,14812
2026-01-25T16:56:15.954674,HLCU5586335,20,CT01-B-05-2,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,631
2026-01-25T19:15:00.000000,HLCU5586335,45,CT01-B-05-2,,REPAIRED,mnr_system_dump.xlsx,6413
2026-01-25T09:13:02.832861,HLCU5586335,40,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,17817
2026-01-10T07:15:00.000000,TCNU5752423,40,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,632
2026-01-04T12:11:00.000000,MSCU7552888,45,CT02-Yard-B,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,633
2026-01-03T08:37:00.000000,MSCU7552888,45,CT03-A-01-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,20348
2026-01-11T21:51:16.323529,TCNU2649064,40,CT02-C-20-4,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,17780
2026-01-12T10:45:12.077205,TCNU2649064,45,CT01-B-05-2,,AUTHORIZATION,mnr_system_dump.xlsx,634
2026-01-11T09:20:00.000000,TCNU2649064,20,CT03-Depot,,REPAIRED,mnr_system_dump.xlsx,14364
2026-01-12T11:37:00.000000,TCNU2649064,45,CT01-A-12-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,19219
2026-01-22T03:33:00.000000,PONU7070521,45,CT01-A-12-1,,ESTIMATE,mnr_system_dump.xlsx,635
2026-01-25T07:52:00.000000,PONU7070521,40,CT03-A-01-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,16096
2026-01-04T14:40:52.935892,CXDU8958760,45,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,20819
2026-01-06T12:29:00.000000,CXDU8958760,45,CT02-Yard-B,,APPROVAL,mnr_system_dump.xlsx,636
2026-01-06T12:29:00.000000,CXDU8958760,40,CT04-B-10-3,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,11962
2026-01-20T02:04:38.852189,TCNU9980431,45,CT01-B-05-2,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,637
2026-01-20T06:05:00.000000,TCNU9980431,40,CT01-B-05-2,Floor broken,APPROVAL,mnr_system_dump.xlsx,12157
2026-01-20T06:05:00.000000,TCNU9980431,20,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,19373
2026-01-25T20:04:00.000000,HLCU6277685,40,CT01-Yard-A,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,15355
2026-01-23T20:57:03.997323,HLCU6277685,20,CT03-A-01-1,,APPROVAL,mnr_system_dump.xlsx,638
2026-01-16T15:43:00.000000,HLCU6277685,20,CT01-B-05-2,Floor broken,COMPLETED,mnr_system_dump.xlsx,1341
2026-01-22T22:10:15.364843,HLCU9120879,45,CT03-Depot,Floor broken,ESTIMATE,mnr_system_dump.xlsx,13716
2026-01-25T01:17:00.000000,HLCU9120879,45,CT01-B-05-2,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,1715
2026-01-24T02:11:46.126394,HLCU9120879,40,CT01-Yard-A,Dent on panel,REPAIRED,mnr_system_dump.xlsx,640
2026-01-22T00:21:43.748649,HLCU9120879,45,CT01-B-05-2,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,6884
2026-01-17T05:21:35.509181,MSCU7260725,20,CT01-A-12-1,Floor broken,ESTIMATE,mnr_system_dump.xlsx,10244
2026-01-21T09:22:00.000000,MSCU7260725,45,CT01-A-12-1,,APPROVAL,mnr_system_dump.xlsx,15932
2026-01-16T00:13:00.000000,MSCU7260725,40,CT01-B-05-2,Floor broken,COMPLETED,mnr_system_dump.xlsx,641
2026-01-16T09:06:00.000000,MSCU5324001,20,CT04-B-10-3,Floor broken,ESTIMATE,mnr_system_dump.xlsx,642
2026-01-07T22:13:51.935668,MSCU5324001,45,CT03-A-01-1,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,14035
2026-01-10T00:36:36.071308,MSCU5324001,45,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,18257
2025-12-28T22:54:00.000000,HLCU4179377,20,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,643
2026-01-01T05:03:00.000000,HLCU4179377,40,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,2253
2026-01-13T06:35:00.000000,MSCU6633084,45,CT01-Yard-A,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11494
2026-01-16T16:07:00.000000,MSCU6633084,20,CT02-Yard-B,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,644
2025-12-24T03:29:54.650388,TCNU1154730,45,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,4639
2025-12-24T13:31:00.000000,TCNU1154730,20,CT03-Depot,Dent on panel,APPROVAL,mnr_system_dump.xlsx,6229
2025-12-24T13:31:00.000000,TCNU1154730,40,CT01-A-12-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,645
2026-01-08T21:59:00.000000,TCNU2103511,40,CT02-Yard-B,,ESTIMATE,mnr_system_dump.xlsx,646
2026-01-08T21:59:00.000000,TCNU2103511,45,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,20245
2026-01-20T22:30:00.000000,HLCU5701241,20,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,19297
2026-01-21T06:28:54.987557,HLCU5701241,45,CT04-Terminal,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,648
2026-01-21T11:06:00.000000,HLCU5701241,45,CT03-A-01-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,16255
2026-01-12T09:05:00.000000,CXDU2896809,20,CT04-B-10-3,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,650
2026-01-06T18:12:00.000000,CXDU2896809,45,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,20820
2025-12-27T07:21:00.000000,TCNU5723295,20,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,16107
2026-01-01T10:17:00.000000,TCNU5723295,20,CT01-B-05-2,Dent on panel,COMPLETED,mnr_system_dump.xlsx,652
2026-01-20T18:59:00.000000,CXDU7867796,20,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,654
2026-01-20T18:59:00.000000,CXDU7867796,40,CT04-Terminal,Floor broken,COMPLETED,mnr_system_dump.xlsx,17049
2026-01-19T20:36:00.000000,TCNU6592668,40,CT02-C-20-4,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,657
2026-01-12T22:07:27.218729,TCNU6592668,20,CT02-Yard-B,,APPROVAL,mnr_system_dump.xlsx,11704
2026-01-12T21:42:00.000000,TCNU6592668,40,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,12852
2026-01-16T02:12:36.528790,PONU3361850,45,CT04-Terminal,Floor broken,ESTIMATE,mnr_system_dump.xlsx,995
2026-01-19T01:15:00.000000,PONU3361850,20,CT01-A-12-1,,AUTHORIZATION,mnr_system_dump.xlsx,658
2026-01-17T01:16:10.964042,PONU3361850,40,CT04-B-10-3,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,5144
2026-01-19T01:15:00.000000,PONU3361850,20,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,2599
2025-12-12T21:52:00.000000,HLCU3647709,20,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,659
2026-01-24T08:24:00.000000,PONU8509298,20,CT01-Yard-A,Floor broken,ESTIMATE,mnr_system_dump.xlsx,660
2026-01-05T12:59:00.000000,PONU8509298,45,CT01-Yard-A,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,15937
2026-01-22T13:13:52.524461,PONU8509298,40,CT02-Yard-B,,REPAIRED,mnr_system_dump.xlsx,17142
2026-01-23T11:37:31.477495,PONU8509298,45,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,10927
2026-01-05T23:32:00.000000,HLCU2844716,45,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,662
2026-01-04T04:19:50.247299,HLCU2844716,45,CT02-Yard-B,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,11577
2026-01-05T06:23:16.352188,HLCU2844716,45,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,2215
2026-01-04T06:00:00.000000,CXDU1102936,20,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,664
2026-01-06T02:46:00.000000,CXDU1102936,20,CT02-Yard-B,,APPROVAL,mnr_system_dump.xlsx,3831
2026-01-05T08:48:49.522579,CXDU1102936,45,CT04-B-10-3,Dent on panel,COMPLETED,mnr_system_dump.xlsx,3120
2026-01-24T16:26:00.000000,HLCU7215464,45,CT01-B-05-2,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,19816
2026-01-08T04:37:00.000000,HLCU7215464,40,CT01-A-12-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,666
2026-01-14T07:08:00.000000,CXDU6466018,40,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,667
2026-01-14T07:08:00.000000,CXDU6466018,45,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,4737
2026-01-04T15:15:00.000000,CXDU2399003,45,CT01-B-05-2,Floor broken,ESTIMATE,mnr_system_dump.xlsx,10401
2026-01-05T23:50:00.000000,CXDU2399003,45,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,668
2026-01-21T06:15:00.000000,CXDU4847831,40,CT03-Depot,Floor broken,ESTIMATE,mnr_system_dump.xlsx,671
2026-01-21T19:53:00.000000,CXDU4847831,40,CT03-Depot,Floor broken,COMPLETED,mnr_system_dump.xlsx,6106
2026-01-20T04:01:21.284513,MSCU7413720,20,CT03-A-01-1,Floor broken,ESTIMATE,mnr_system_dump.xlsx,20998
2026-01-20T18:22:00.000000,MSCU7413720,45,CT02-C-20-4,Dent on panel,APPROVAL,mnr_system_dump.xlsx,12840
2026-01-19T16:43:00.000000,MSCU7413720,40,CT04-B-10-3,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,674
2026-01-18T14:06:00.000000,CXDU8333576,40,CT03-A-01-1,Floor broken,ESTIMATE,mnr_system_dump.xlsx,675
2026-01-17T03:56:00.000000,CXDU8333576,40,CT01-Yard-A,Dent on panel,COMPLETED,mnr_system_dump.xlsx,6945
2025-12-15T05:30:00.000000,CXDU5682458,20,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,7136
2025-12-15T05:29:00.000000,CXDU5682458,40,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,676
2026-01-05T16:47:00.000000,CXDU5028975,20,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,8335
2025-12-29T10:14:00.000000,CXDU5028975,45,CT03-A-01-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,677
2026-01-10T07:13:00.000000,HLCU4708112,40,CT04-Terminal,,ESTIMATE,mnr_system_dump.xlsx,17867
2026-01-10T07:13:00.000000,HLCU4708112,40,CT04-B-10-3,,APPROVAL,mnr_system_dump.xlsx,20944
2025-12-16T13:27:00.000000,HLCU4708112,40,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,678
2026-01-08T18:36:00.000000,PONU1706089,20,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,1694
2026-01-16T03:18:00.000000,PONU1706089,20,CT03-Depot,,APPROVAL,mnr_system_dump.xlsx,679
2026-01-14T00:49:34.648530,PONU1706089,45,CT01-B-05-2,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,9738
2026-01-02T18:54:00.000000,TCNU2088781,40,CT03-A-01-1,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,680
2026-01-04T09:20:00.000000,TCNU2088781,45,CT04-B-10-3,,COMPLETED,mnr_system_dump.xlsx,17614
2026-01-13T15:00:00.000000,TCNU5244296,20,CT02-Yard-B,,ESTIMATE,mnr_system_dump.xlsx,12101
2026-01-03T16:48:00.000000,TCNU5244296,20,CT01-A-12-1,Floor broken,APPROVAL,mnr_system_dump.xlsx,681
2026-01-08T18:25:50.804893,TCNU5244296,45,CT01-Yard-A,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,13324
2026-01-05T07:31:00.000000,PONU3555527,45,CT01-Yard-A,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,683
2026-01-06T05:16:00.000000,PONU3555527,45,CT01-A-12-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,4124
2026-01-24T17:20:00.000000,PONU4595922,45,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,1764
2026-01-24T17:20:00.000000,PONU4595922,45,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,684
2026-01-20T09:11:00.000000,TCNU4309905,45,CT02-Yard-B,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,685
2026-01-20T09:11:00.000000,TCNU4309905,40,CT02-Yard-B,Dent on panel,COMPLETED,mnr_system_dump.xlsx,4645
